,ethusdt_trade_datetime,ethusdt_trade_date,ethusdt_trade_minute,trade_day_of_week,trade_hour,ethusdt_open,ethusdt_high,ethusdt_low,ethusdt_close,ethusdt_volume,ethusdt_quote_asset_volume,ethusdt_trade_count,ethusdt_tbbav,ethusdt_tbqav,btcusdt_open,btcusdt_high,btcusdt_low,btcusdt_close,btcusdt_volume,btcusdt_quote_asset_volume,btcusdt_trade_count,btcusdt_tbbav,btcusdt_tbqav,trxeth_open,trxeth_high,trxeth_low,trxeth_close,trxeth_volume,trxeth_quote_asset_volume,trxeth_trade_count,trxeth_tbbav,trxeth_tbqav,avg_5_btcusdt_open_interaction,avg_10_btcusdt_open_interaction,avg_20_btcusdt_open_interaction,futr_10_open_perc_chg,prev_1_ethusdt_open_perc_chg,prev_1_ethusdt_open_rate_chg,prev_1_ethusdt_high_perc_chg,prev_1_ethusdt_low_perc_chg,prev_1_ethusdt_volume_perc_chg,prev_1_ethusdt_qav_perc_chg,prev_1_ethusdt_trade_count_perc_chg,prev_1_ethusdt_tbbav_perc_chg,prev_1_ethusdt_tbqav_perc_chg,prev_3_ethusdt_open_perc_chg,prev_3_ethusdt_open_rate_chg,prev_3_ethusdt_high_perc_chg,prev_3_ethusdt_low_perc_chg,prev_3_ethusdt_volume_perc_chg,prev_3_ethusdt_qav_perc_chg,prev_3_ethusdt_trade_count_perc_chg,prev_3_ethusdt_tbbav_perc_chg,prev_3_ethusdt_tbqav_perc_chg,prev_5_ethusdt_open_perc_chg,prev_5_ethusdt_open_rate_chg,prev_5_ethusdt_high_perc_chg,prev_5_ethusdt_low_perc_chg,prev_5_ethusdt_volume_perc_chg,prev_5_ethusdt_qav_perc_chg,prev_5_ethusdt_trade_count_perc_chg,prev_5_ethusdt_tbbav_perc_chg,prev_5_ethusdt_tbqav_perc_chg,prev_1_btcusdt_open_perc_chg,prev_1_btcusdt_open_rate_chg,prev_1_btcusdt_high_perc_chg,prev_1_btcusdt_low_perc_chg,prev_1_btcusdt_volume_perc_chg,prev_1_btcusdt_qav_perc_chg,prev_1_btcusdt_trade_count_perc_chg,prev_1_btcusdt_tbbav_perc_chg,prev_1_btcusdt_tbqav_perc_chg,prev_3_btcusdt_open_perc_chg,prev_3_btcusdt_open_rate_chg,prev_3_btcusdt_high_perc_chg,prev_3_btcusdt_low_perc_chg,prev_3_btcusdt_volume_perc_chg,prev_3_btcusdt_qav_perc_chg,prev_3_btcusdt_trade_count_perc_chg,prev_3_btcusdt_tbbav_perc_chg,prev_3_btcusdt_tbqav_perc_chg,prev_5_btcusdt_open_perc_chg,prev_5_btcusdt_open_rate_chg,prev_5_btcusdt_high_perc_chg,prev_5_btcusdt_low_perc_chg,prev_5_btcusdt_volume_perc_chg,prev_5_btcusdt_qav_perc_chg,prev_5_btcusdt_trade_count_perc_chg,prev_5_btcusdt_tbbav_perc_chg,prev_5_btcusdt_tbqav_perc_chg,prev_1_trxeth_open_perc_chg,prev_1_trxeth_open_rate_chg,prev_1_trxeth_high_perc_chg,prev_1_trxeth_low_perc_chg,prev_1_trxeth_volume_perc_chg,prev_1_trxeth_qav_perc_chg,prev_1_trxeth_trade_count_perc_chg,prev_1_trxeth_tbbav_perc_chg,prev_1_trxeth_tbqav_perc_chg,prev_3_trxeth_open_perc_chg,prev_3_trxeth_open_rate_chg,prev_3_trxeth_high_perc_chg,prev_3_trxeth_low_perc_chg,prev_3_trxeth_volume_perc_chg,prev_3_trxeth_qav_perc_chg,prev_3_trxeth_trade_count_perc_chg,prev_3_trxeth_tbbav_perc_chg,prev_3_trxeth_tbqav_perc_chg,prev_5_trxeth_open_perc_chg,prev_5_trxeth_open_rate_chg,prev_5_trxeth_high_perc_chg,prev_5_trxeth_low_perc_chg,prev_5_trxeth_volume_perc_chg,prev_5_trxeth_qav_perc_chg,prev_5_trxeth_trade_count_perc_chg,prev_5_trxeth_tbbav_perc_chg,prev_5_trxeth_tbqav_perc_chg,futr_10_open_perc_chg.1
15,2018-01-01 00:15:59.000,2018-01-01,25246095,1,0,727.22,728.44,725.01,727.44,37.82569,27509.4931205,58.0,20.8572,15182.185346899998,13533.75,13547.73,13505.0,13520.0,3.475289,46994.79046474,79.0,0.631024,8537.34563673,6.02e-05,6.02e-05,5.995e-05,5.995e-05,3362916.0,201.88262751,135.0,1578901.0,94.80804864,-0.015462931913106104,-0.0222044628163367,-0.03965335145127469,-0.5802920711751639,0.09221664028629452,0.0,0.15536703743934624,0.0,21.523284657439103,21.589850878667765,-19.44444444444445,-23.659981443151807,-23.565492811567413,0.14321518080917642,-0.05099854052288191,0.25737368732537874,0.18101423241673967,7.926435031611245,8.192747556558281,-23.684210526315788,42.27556870117573,42.81248210814175,-0.0055000962516794025,0.09771673653797393,0.15536703743934624,0.0013793103448263315,76.6693725117279,77.16637445172641,65.71428571428571,365.710113473467,367.19782387198387,0.2474009933075782,0.0,-0.15425252014569082,0.034443551463477884,-77.9597261601622,-77.97699611881251,-29.464285714285715,-94.67345062607366,-94.67749915012868,0.13680831889286468,0.11059267441471353,0.10314938114065132,0.14526810827405431,13.20063738873873,13.310087587527235,23.4375,-68.60737982083505,-68.57539692765991,-0.15367499398727166,0.4010759872948499,-0.16389129821215362,-0.18477457501847747,-7.0050047216121865,-7.137078853783745,29.508196721311478,-56.039129956208,-56.08148316990336,0.2999000333222287,0.0,0.016614055490947997,-0.09998333611065292,73.47468201961968,73.3185448642695,28.57142857142857,41.34749582600366,41.239338967750456,0.6857334002341491,-0.3858333669119205,0.3166138976837135,0.2676032781401547,-10.23369451627085,-10.142043485333303,-71.21535181236673,-56.07664452371607,-56.02084296225116,1.672014862354336,-1.3721148290321072,1.1764705882352886,1.3867749027566418,219.90601396472667,223.59393151899317,26.168224299065415,56.18240162067949,58.008119073905476,-0.5802920711751639
16,2018-01-01 00:16:59.000,2018-01-01,25246096,1,0,727.44,728.37,725.32,728.37,18.69843,13600.744673199999,45.0,13.36905,9726.582081100001,13505.15,13519.99,13450.39,13499.96,6.977856,94074.75375941,92.0,2.516371,33924.19231646,5.999e-05,6.01e-05,5.996e-05,6.001e-05,1200531.0,72.05117407,118.0,1030880.0,61.87156972,-0.04831345795698638,-0.05776821128175413,-0.0796212861713812,-0.6117343011107507,0.030252193284016838,0.0,-0.009609576629516505,0.04275803092371956,-50.56685020154292,-50.55981361188818,-22.41379310344828,-35.90199067947759,-35.934242278987604,0.3282486966596019,-0.29799650337558503,0.24635965757383405,0.04275803092371956,6.2532141454791095,6.480368839448798,15.384615384615385,9.443957355574057,9.656661086440675,0.3268649923455673,-0.2966127990615504,0.18706757816261316,0.3333748322751217,-60.43454975921239,-60.32833445058737,-55.44554455445545,-41.4166179167461,-41.30859723510852,-0.21132354299436865,0.0,-0.2047575497887822,-0.4043687523139621,100.78491313959788,100.1812388758152,16.455696202531644,298.77579933568285,297.3622922153793,0.038296353031634665,-0.2496198960260033,-0.07398373983739999,-0.17129959839595835,57.761646579036075,57.32546131015168,24.324324324324326,-23.02486639931235,-23.239237985695077,-0.36467378553965,0.15335024254528135,-0.3016026234266309,0.3759698686791965,-68.9479727186869,-68.96601923225172,-52.57731958762887,-58.190872066980454,-58.22602091588115,-0.34883720930232504,0.0,-0.16611295681063526,0.0166805671392854,-64.30089243977548,-64.3103644138815,-12.592592592592592,-34.70901595476854,-34.74017173907315,-0.03332777870355474,-0.31550943059877035,-0.016636167027119612,-0.050008334722450434,-23.95777976385399,-23.9638161362795,-14.492753623188404,99.2269635126778,99.1480586236338,0.6881503860355787,-1.0369875953379035,0.5184813513965468,0.7731092436974772,225.9106531075409,227.63352478763468,140.81632653061226,346.54676508299553,348.9179565029213,-0.6117343011107507
17,2018-01-01 00:17:59.000,2018-01-01,25246097,1,0,728.37,728.37,727.0,727.01,26.89485,19561.8287267,40.0,3.76385,2739.6619005999996,13479.59,13479.59,13402.0,13440.03,9.154044,123160.37016918,149.0,4.745258,63884.76078993,6.001e-05,6.01e-05,6.001e-05,6.01e-05,1196193.0,71.85599824,49.0,1016303.0,61.05705304,-0.07583465461014782,-0.10464633875445628,-0.13072808127648014,-0.6315471532325635,0.1278455955130251,0.0,0.0,0.23162190481441985,43.834803242839136,43.82910051422551,-11.111111111111109,-71.84654107808709,-71.83325162162033,0.2504989333149887,-0.12265333780196355,0.14574253069530999,0.27447897270382604,-13.594424520236748,-13.538216521298757,-44.444444444444436,-86.22382779830498,-86.20720914344238,0.30157812112700083,-0.17373252561397573,0.2477393781741545,0.4559900511261509,-23.26206656878091,-23.064813011937623,-47.368421052631575,-74.32522585697406,-74.22914374828886,-0.18926113371565287,0.0,-0.2988167890656697,-0.3597665197812065,31.187058030432283,30.91755784357889,61.95652173913043,88.57545250680442,88.31623224507292,-0.15377379104986327,-0.035487342665789574,-0.6564391767499496,-0.7284996314910381,-41.94507665350301,-42.2837875555714,33.035714285714285,-59.94470728685602,-60.171848714272315,-0.26392389047639536,0.07466275676074252,-0.4003319104728416,-0.6185203119519529,198.1748037313039,196.95445374211587,132.8125,136.07039042277933,135.1495811014026,0.03333888981497449,0.0,0.0,0.08338892595063578,-0.36134010700265135,-0.2708850098825275,-58.474576271186436,-1.41403461120596,-1.3164635771907758,-0.016661112962337257,0.050000002777311744,-0.14952649941850946,0.0,-38.29486067772881,-38.310803617268064,-53.33333333333334,-9.017801590818554,-9.040868002317328,0.3679545074427183,-0.33461561762774383,0.14997500416596246,0.3679545074427183,-68.07002427194185,-68.0168955357585,-89.55223880597015,-71.72752570261606,-71.67711220273543,-0.6315471532325635
18,2018-01-01 00:18:59.000,2018-01-01,25246098,1,0,727.0,727.0,723.72,725.23,20.661089999999998,14977.815768399998,50.0,7.11562,5160.9787593,13440.01,13461.23,13402.01,13440.0,5.770208,77520.54851653,125.0,3.705479,49790.16496967,6.008e-05,6.01e-05,6.001e-05,6.01e-05,1068879.0,64.22533962,58.0,991606.0,59.58487592,-0.07465287206730054,-0.11068284272005613,-0.14238594243648706,-0.14167812929848314,-0.1880912173757849,0.0,-0.1880912173757849,-0.4511691884456634,-23.178266471090193,-23.43345820241882,25.0,89.0516359578623,88.38013399280105,-0.030252193284016838,-0.15783902409176806,-0.1976827192356343,-0.17792858029543918,-45.37815437074645,-45.55401038182498,-13.79310344827586,-65.88410716682968,-66.00635125065311,0.26756406366370433,-0.4556552810394892,0.05780505931899571,-0.17792858029543918,17.40596511306122,17.261472496513484,28.2051282051282,-41.74891919482163,-41.81556337425404,-0.2936291088972285,0.0,-0.13620592317719293,7.461572899730099e-05,-36.96547667894103,-37.0572300082864,-16.10738255033557,-21.911959265439304,-22.062532043607025,-0.6926387734367768,0.3990096645395482,-0.6384833473947296,-0.7626064420584953,66.03534267222092,64.9556211442061,58.22784810126582,487.21680950328346,483.2042778666365,-0.4442228803301883,0.15059377143295974,-0.5082779009608309,-0.530375619643634,30.45805404747915,29.64111591053891,68.91891891891892,13.349637664534555,12.660928467718339,0.116647225462419,0.0,0.0,0.0,-10.643265760625583,-10.619375983774523,18.367346938775512,-2.430082367168059,-2.4111499764581463,-0.1993355481727556,0.3159827736351746,-0.16611295681063526,0.10008340283570112,-68.21570922378079,-68.18679229008019,-57.03703703703704,-37.19644233552326,-37.15209122565904,0.116647225462419,0.0,-0.016636167027119612,0.03333888981497449,-32.29668178181862,-32.2224822136585,-57.97101449275362,91.63690476190477,91.78780199853813,-0.14167812929848314
19,2018-01-01 00:19:59.000,2018-01-01,25246099,1,0,725.12,725.2,723.0,724.99,40.26591,29168.294622099995,56.0,22.824460000000002,16539.1676958,13438.93,13458.96,13420.81,13430.52,7.348217,98739.19253656,104.0,4.902315,65889.50431838,6.009e-05,6.05e-05,6.001e-05,6.05e-05,2507647.0,150.90134048,124.0,2239691.0,134.80518045,-0.01392271656346722,-0.05469346376610318,-0.09114748408642727,0.16686893203883998,-0.2585969738651988,0.0,-0.2475928473177379,-0.09948598905654496,94.88763661549316,94.74331286434223,12.0,220.7655833223247,220.46571914284058,-0.3189266468712265,0.06032967300602767,-0.4352183642928675,-0.3198588209342152,115.34380159189837,114.46101167957035,24.444444444444446,70.72611741297996,70.04089985461316,-0.19682059046176453,-0.061776383403434276,-0.29011013185572865,-0.27723755534406297,29.363023990330998,28.921626361893683,-22.222222222222218,-16.459558332372552,-16.73378349359683,-0.008035708306764111,0.0,-0.016863243552041208,0.1402774658428047,27.347523694119865,27.371638134765607,-16.8,32.29909007715332,32.334376394448626,-0.490331466144392,0.4822957578376279,-0.4514056593237174,-0.21991927371622627,5.307661837676212,4.958225869056219,13.043478260869565,94.81686126568778,94.22571274131838,-0.4549511679326838,0.4469154596259197,-0.8084807195404757,-0.5891699104097365,-53.397626811884884,-53.728198403405464,-7.142857142857142,-58.618970286328704,-58.92201655472582,0.01664447403462316,0.0,0.6655574043261281,0.0,134.60532015316983,134.95608022134735,113.79310344827587,125.86501090150726,126.2405994282718,0.16669444907484984,-0.1500499750402267,0.6655574043261281,0.08338892595063578,108.8781547498565,109.43633803023745,5.084745762711865,117.26010786900513,117.87903727036718,0.11662779073642855,-0.09998331670180538,0.5150357202193091,0.0,29.355971407687033,29.550526821659194,18.095238095238095,100.50320715107406,100.8246646704353,0.16686893203883998
20,2018-01-01 00:20:59.000,2018-01-01,25246100,1,0,724.99,725.0,723.24,724.98,24.48496,17744.850678900002,58.0,11.02727,7994.459118699999,13440.01,13459.99,13414.18,13440.01,7.832406,105305.62749766,82.0,4.538938,61071.44359063,6.05e-05,6.1e-05,6.039e-05,6.1e-05,2100165.0,127.74229406,146.0,1446584.0,88.06276082,-0.001902094285298972,-0.0422240900261528,-0.0822233661059073,0.07172512724313188,-0.017928067078551886,0.0,-0.027578599007176702,0.033195020746889216,-39.1918374625086,-39.16390756196208,3.571428571428571,-51.686611643824214,-51.66347384741656,-0.4640498647665328,0.44612179768798105,-0.4626769361725503,-0.5171939477303976,-8.960414354421015,-9.288385422371089,45.0,192.97846619817474,191.80458789273132,-0.30664723192431703,0.2887191648457651,-0.4722420515073382,-0.24413456366118835,-35.268966673178994,-35.49553748165361,0.0,-47.129672247473295,-47.34315952523686,0.008036354084736859,0.0,0.007652894428697722,-0.04940089309064952,6.589203884425293,6.650282215614281,-21.153846153846157,-7.412355183214458,-7.312334153356191,-0.2936291088972285,0.3016654629819654,-0.14540501602793826,0.09088195791673102,-14.437750135350024,-14.497149242888536,-44.966442953020135,-4.347919544100654,-4.4037375494774595,-0.6926387734367768,0.7006751275215136,-0.647636172259115,-0.6724916697519415,125.3742350636163,124.07936381091088,3.79746835443038,619.2972058115063,615.3446303952356,0.6823098685305338,0.0,0.8264462809917333,0.6332277953674383,-16.249575797550452,-15.347144264148808,17.741935483870968,-35.411447382696984,-34.67405293622008,0.8165305782369554,-0.13422070970642158,1.4975041597337797,0.6332277953674383,75.57074819866025,77.77540802277775,197.9591836734694,42.33786577428188,44.23028370253619,0.4983388704318945,0.1839709980986393,1.3289036544850483,0.7339449541284446,-37.54928758256227,-36.724474197923506,8.148148148148149,-8.380322768811977,-7.114678465340897,0.07172512724313188
21,2018-01-01 00:21:59.000,2018-01-01,25246101,1,0,724.98,724.98,723.0,724.84,26.873720000000002,19443.631459099997,43.0,23.09561,16711.1979227,13458.97,13459.0,13440.01,13440.02,2.8303990000000003,38060.89533016,44.0,1.083958,14580.05424798,6.101e-05,6.105e-05,6.05e-05,6.078e-05,2124069.0,129.41404639,134.0,470067.0,28.64711106,0.03211386011485473,-0.009155484985416962,-0.048824716890841564,0.2317305304973861,-0.0013793293700590224,0.0,-0.002758620689652664,-0.033184005309442106,9.756029824022574,9.573373205219383,-25.86206896551724,109.44086795734577,109.03475362842873,-0.2778541953232437,0.2764748659531847,-0.2778541953232437,-0.09948598905654496,30.069226744571537,29.816201238914427,-14.000000000000002,224.5762140192984,223.7990060041749,-0.33817222038931544,0.3367928910192564,-0.4654227933605154,-0.3198588209342152,43.72179910291934,42.9600505435066,-4.4444444444444455,72.75430939371161,71.80956047419791,0.14107132360763966,0.0,-0.007355131764583642,0.19255742803510856,-63.86296879911486,-63.856731843693964,-46.34146341463415,-76.11868679413556,-76.12623283361035,0.14107132360763966,0.0,-0.016566093885919515,0.28353955861844604,-50.948059411376505,-50.902185216034525,-64.8,-70.74715576582678,-70.71699951815478,-0.3419436289119357,0.4830149525195754,-0.4511098011167152,-0.07717248347445094,-59.437411720734865,-59.541860266253536,-52.17391304347826,-56.92376044708829,-57.021661379670455,0.8429752066115705,0.0,0.0819672131147672,0.1821493624772268,1.1381962845776403,1.3086913322652474,-8.21917808219178,-67.50503254563856,-67.46966505109395,1.5479360852197064,-0.7049608786081358,1.5806988352745583,0.8165305782369554,98.71931247596778,101.49997984549391,131.0344827586207,-52.59538566729124,-51.92217720070064,1.700283380563428,-0.8573081739518574,1.5806988352745583,0.9006004002668415,76.92745959912739,79.61407022218701,13.559322033898303,-54.4013852242744,-53.699071819831616,0.2317305304973861
22,2018-01-01 00:22:59.000,2018-01-01,25246102,1,0,724.82,724.83,723.04,724.29,6.8863199999999996,4986.036032800001,33.0,2.1515299999999997,1558.8953429,13440.02,13450.0,13410.44,13440.0,3.3087980000000003,44434.00326487,71.0,0.614373,8258.94883326,6.05e-05,6.088e-05,6.01e-05,6.025e-05,2015865.0,121.81603144,107.0,1587550.0,95.98560187,0.013858962097245351,-0.01741958448474179,-0.06373432714233829,0.2731712701084275,-0.022069574333080662,0.0,-0.0206902259372641,0.00553250345780963,-74.37526326835287,-74.35645680032455,-23.255813953488367,-90.68424691965271,-90.67155239192972,-0.04137246248896107,0.019302888155880413,-0.05102040816326593,0.00553250345780963,-82.89789054810879,-82.90597342971769,-41.07142857142857,-90.57357764433421,-90.5745236303767,-0.4873896508642523,0.4653200765311716,-0.4860167222702697,-0.5447042640990422,-74.39539540097823,-74.5114012474992,-17.5,-42.836988721654684,-43.098988143077285,-0.14079829288570306,0.0,-0.06686975258191545,-0.22001471725095226,16.902175276347965,16.744503458014716,61.36363636363637,-43.32132794813084,-43.35447116457583,0.008110764770708273,-0.14890905765641135,-0.0665727515350304,-0.0772680635520433,-54.971416875685634,-54.998615926074656,-31.73076923076923,-87.46769638425928,-87.46545611672457,-0.2935549226645596,0.1527566297788565,-0.2195170624625834,0.0629756752723512,-63.854248461117294,-63.921833619180454,-52.34899328859061,-87.05290629086977,-87.07211433346741,-0.8359285363055241,0.0,-0.27846027846028965,-0.6611570247933932,-5.094184793431851,-5.871089856121767,-20.149253731343286,237.72845147606617,235.062064963419,0.6823098685305338,-1.5182384048360578,0.6280991735537186,0.14997500416596246,-19.611292977041824,-19.274387455726323,-13.709677419354836,-29.11745414880892,-28.79680027905041,0.8165305782369554,-1.6524591145424796,1.2978369384359447,0.14997500416596246,68.52339045622236,69.52799268494303,118.36734693877553,56.20833550624174,57.20641120218729,0.2731712701084275
23,2018-01-01 00:23:59.000,2018-01-01,25246103,1,0,724.29,724.5,723.0,723.95,28.795740000000002,20839.7282661,47.0,8.9222,6459.8384223,13440.0,13450.0,13410.44,13440.01,5.040089,67723.73619252,110.0,2.487025,33432.71993652,6.025e-05,6.04e-05,6.025e-05,6.037e-05,1203229.0,72.57017225,74.0,1141309.0,68.83776755,0.019135110402942246,0.0011525224744701743,-0.04437720575957016,0.4376699940631616,-0.07312160260479655,0.0,-0.045527916890862816,-0.0055321973887978,318.1586101139651,317.9618464248657,42.42424242424242,314.69094086533767,314.38563863323986,-0.09655305590422564,0.023431453299429084,-0.06896551724137931,-0.033184005309442106,17.60582823088132,17.440989745154912,-18.96551724137931,-19.089674960348297,-19.196054087140645,-0.3727647867950532,0.2996431841902566,-0.343878954607978,-0.09948598905654496,39.37183372222858,39.13729871125392,-6.0,25.38893307961921,25.166925181768605,-0.00014880930237035777,0.0,0.0,0.0,52.32386504102094,52.41421257684227,54.92957746478874,304.80701463117686,304.80599421904066,-7.440470654574125e-05,-7.440459582461651e-05,-0.07421996598808604,-0.02788094389668084,-35.65082045031884,-35.68839785506726,34.14634146341464,-45.206896414976356,-45.25637847923824,-7.440470654574125e-05,-7.440459582461651e-05,-0.08342476876184096,0.06290101260930481,-12.653252707701357,-12.637697373775675,-12.0,-32.88249643298477,-32.852763277876754,-0.41322314049586667,0.0,-0.7884362680683347,0.24958402662230225,-40.312024862776035,-40.426418926851895,-30.8411214953271,-28.108783975307865,-28.28323601780214,-0.41322314049586667,0.0,-0.9836065573770508,-0.23182646133466145,-42.7078824759007,-43.190176140163814,-49.31506849315068,-21.10316442045536,-21.83101357598341,0.28295605858854866,-0.6961791990844154,0.4991680532445932,0.3999333444425891,12.569243104224146,12.993053332802289,27.58620689655172,15.09702442300672,15.528926572614054,0.4376699940631616
24,2018-01-01 00:24:59.000,2018-01-01,25246104,1,0,723.93,723.93,722.91,723.03,43.51982,31472.932506,66.0,35.50878,25681.166590200002,13440.01,13449.95,13412.05,13439.94,7.602442999999999,102118.73531297,86.0,5.051849,67884.93690906,6.037e-05,6.088e-05,6.032e-05,6.07e-05,928962.0,56.26163057,72.0,561179.0,34.03695569,0.015310214267056919,0.015282788938641543,-0.029890901613011774,0.4959043001395207,-0.04970384790622729,0.0,-0.07867494824017253,-0.012448132780087391,51.13284117720193,51.023718275621874,40.42553191489361,297.9823361951088,297.5512220483112,-0.14483158156088005,0.09512773365465277,-0.14483158156088005,-0.012448132780087391,61.94192690851883,61.86756353721182,53.48837209302325,53.74688090074261,53.67639536669872,-0.16411076787291132,0.11440691996668405,-0.17512410369554546,-0.012448132780087391,8.081054172127253,7.901174593024863,17.857142857142858,55.57336296236585,55.274842498401796,7.440476190638599e-05,0.0,-0.0003717472118905012,0.012005571778396257,50.839459382562495,50.787214430512925,-21.818181818181817,103.12819533378232,103.04939902573211,-0.14087259277640954,0.1409469975383159,-0.06724125120736513,-0.20803555949735855,168.59969212821233,168.30355520315268,95.45454545454544,366.05578813939286,365.6014014383049,0.008036354084736859,-0.007961949322830474,-0.06694425126457319,-0.06527176824647855,3.4596964134292723,3.422696387919786,-17.307692307692307,3.0502731872594904,3.0284528792901595,0.1991701244813259,0.0,0.7947019867549705,0.11618257261410395,-22.794247811513852,-22.472788990796424,-2.702702702702702,-50.830230901534996,-50.554823461877355,-1.0490083592853643,1.2481784837666898,-0.27846027846028965,-0.2975206611570276,-56.264980092454614,-56.52587015133514,-46.2686567164179,19.382768839335668,18.81461840501553,0.4659677150940212,-0.2667975906126953,0.6280991735537186,0.5165805699050081,-62.9548337545117,-62.71628178315836,-41.935483870967744,-74.94390967325405,-74.75100320597508,0.4959043001395207
