btcusdt_trade_date,daily_return,num_daily_trades,target_coin,model,target_col,start_days,training_mins,test_mins,optimal_buy_threshold,best_return
2019-12-17,-0.31867977615912974,28,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2019-12-18,2.6145676529664827,48,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2019-12-19,-5.708287084204414,36,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2019-12-20,-1.7272468328659647,16,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2019-12-21,-0.1234442100953114,3,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2019-12-22,0.2553085846222516,4,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2019-12-23,-2.127334683779549,29,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2019-12-24,0.5101207937370101,24,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2019-12-25,-0.8327867214521804,14,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2019-12-26,0.06266298745510909,24,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2019-12-27,0.49694656848811114,19,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2019-12-28,-1.3414448752185668,14,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2019-12-29,-3.592251178439887,28,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2019-12-30,-0.014132018234711108,3,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2019-12-31,-0.6748516120482325,10,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2020-01-02,-1.3661695353644583,13,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2020-01-03,1.9514382235168146,15,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2020-01-04,-0.48686716308689765,3,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2020-01-05,-2.353807399191228,20,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2020-01-06,0.3705200274902631,20,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2020-01-07,1.3624925508720525,9,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2020-01-08,0.8489963511755938,48,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2020-01-09,-1.0837729212915075,28,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2020-01-10,2.027160997113699,12,btcusdt,sgd,futr_6_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.1,17.499688753408844
2019-11-24,0.28860908206257063,9,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2019-11-25,6.675617138230425,17,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2019-11-27,1.5357778085108307,6,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2019-11-30,0.47284390972858803,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2019-12-01,0.5694449577814819,4,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2019-12-04,3.9015024327658385,5,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2019-12-05,0.38448121453000894,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2019-12-06,0.6540726654081199,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2019-12-08,0.033803144849824995,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2019-12-09,0.066916312887987,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2019-12-10,0.28570559821361596,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2019-12-12,0.683405346545211,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2019-12-16,0.8213410039040621,8,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2019-12-17,0.44776459749707,3,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2019-12-18,-0.12094543519667098,2,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2019-12-19,-0.643519475118837,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2019-12-22,-0.2828690547658229,4,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2019-12-23,-0.506002682030778,2,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2019-12-25,-0.011682917749208988,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2019-12-26,0.06447434234271289,4,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2019-12-31,-0.27190379279085,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2020-01-03,2.2757128310045744,4,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2020-01-06,0.37677404922744395,1,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2020-01-08,-0.7694002886658878,7,btcusdt,sgd,futr_8_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.30000000000000004,14.870306834809329
2019-11-24,-0.9108336262703189,7,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-11-25,5.420820493823884,23,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-11-26,1.581292181005411,5,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-11-27,1.004708222687415,9,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-11-28,1.168189266775686,2,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-11-29,0.495703237418615,2,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-11-30,0.503707661410246,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-12-01,1.0116562434936822,3,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-12-02,-0.44975477935239094,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-12-04,3.4896772220840586,10,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-12-06,0.334242133371248,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-12-08,-0.02891420247971699,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-12-09,0.512433381678479,3,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-12-10,0.25852839824637397,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-12-12,0.28082798956278615,5,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-12-16,-0.21234865958360846,8,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-12-17,-0.372806675277066,10,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-12-18,0.7537531381494321,34,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-12-19,-1.4524809173200992,5,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-12-20,-0.48959785691099744,3,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-12-21,-0.01626054269799798,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-12-22,-0.48704200657732205,3,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-12-23,0.07004089294773308,5,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-12-24,0.9570987724545753,6,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-12-25,-0.1813071950736479,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-12-26,0.24728333992369406,5,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-12-29,-1.6465163413326704,6,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2019-12-31,-0.3418112031753135,2,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2020-01-03,2.072065023525639,5,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2020-01-04,-0.355069834715383,1,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2020-01-05,-1.0990730764154328,6,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2020-01-06,-0.09513823418832035,3,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2020-01-08,-5.4315023196798276,25,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
2020-01-09,-0.6758543386892687,6,btcusdt,sgd,futr_10_askbid_cum_5000_weighted_avg_perc_chg,413,none,1440,0.2,13.068174583859365
