btcusdt_trade_date,daily_return,num_daily_trades,target_coin,model,target_col,start_days,training_mins,test_mins,optimal_buy_threshold,best_return
2018-08-28,2.6135386372931615,73,btcusdt,linear,futr_4_close_perc_chg,156,none,1440,0.0,168.60489510328878
2018-08-04,2.3473980155517484,112,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-05,6.275539766621612,246,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-06,17.812524246346754,375,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-07,3.0900185404583964,426,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-08,24.75907178072011,618,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-09,35.61386598540755,595,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-10,26.031200768541485,528,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-11,21.46777925654049,459,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-12,6.509274411253207,284,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-13,15.485799679796592,191,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-14,27.36663392059923,288,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-15,14.91839660619908,244,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-16,8.697190379965727,143,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-17,6.383071125435185,196,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-18,5.0072607576823,136,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-19,15.266548299522588,150,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-20,8.703970016885323,134,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-21,10.541055478998057,122,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-22,2.049205009652891,140,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-23,7.000340121138113,91,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-24,8.220491169060557,98,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-25,4.627692563690308,57,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-26,3.2675873175528642,46,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-27,4.731534275050076,41,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-28,3.791797421477617,63,btcusdt,linear,futr_5_close_perc_chg,156,none,1440,0.0,148.0566719483604
2018-08-04,3.497442809144207,109,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-05,5.065269730310451,245,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-06,12.94238675004831,369,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-07,0.3361409662159498,417,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-08,24.172929590884365,622,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-09,36.584507010200284,589,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-10,21.375164021696374,521,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-11,22.170258961659247,451,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-12,9.429883729124457,282,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-13,15.434144048667788,189,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-14,27.78626901793798,275,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-15,10.177403231728702,232,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-16,7.091237921105451,128,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-17,5.451527658721392,188,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-18,1.332315568978236,125,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-19,11.875507166389923,139,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-20,7.808680621452833,123,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-21,10.233783149150456,115,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-22,1.6266471857559204,124,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-23,6.310879361242377,83,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-24,7.602779641712153,87,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-25,3.564381780224945,51,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-26,3.3544345533378084,42,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-27,4.095792050116801,31,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-28,3.771627380794065,55,btcusdt,linear,futr_6_close_perc_chg,156,none,1440,0.0,123.17822019107695
2018-08-04,5.214397976870437,102,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-05,10.75293808076208,243,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-06,16.93939397588568,365,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-07,1.833267925768251,408,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-08,34.311921131524926,607,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-09,47.93895748355154,597,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-10,26.090987974087042,515,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-11,35.66004698502604,424,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-12,14.628041950091756,285,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-13,15.43783248908825,184,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-14,29.40150608998142,261,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-15,11.806086934600451,242,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-16,12.863164994835497,136,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-17,11.99139951825905,194,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-18,7.140964448504653,126,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-19,16.988496998008976,151,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-20,7.6754575345042095,126,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-21,11.291980641193803,116,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-22,3.1252976730783693,125,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-23,6.240315133708584,87,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-24,11.383989793451297,89,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-25,5.1228471623280765,48,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-26,2.988278336651031,45,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-27,6.235413483182509,33,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
2018-08-28,3.8862151436371892,51,btcusdt,linear,futr_7_close_perc_chg,156,none,1440,0.0,147.80665333083994
