ethusdt_trade_date,daily_return,num_daily_trades,target_coin,model,target_col,start_days,training_mins,test_mins,optimal_buy_threshold,best_return
2018-07-02,20.90031583363462,169,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
2018-07-03,1.6836810688373025,142,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
2018-07-04,9.222842442386908,116,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
2018-07-05,6.071877766091676,167,ethusdt,linear,futr_6_open_perc_chg,160,70000,1440,0.1,388.62429719817925
2018-06-12,5.25990305181787,153,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-06-13,39.977457054665386,251,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-06-14,68.18127439786461,287,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-06-15,10.414112814240893,198,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-06-16,10.465630226117499,126,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-06-17,4.711194841269599,89,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-06-18,14.485734576226982,80,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-06-19,7.061622675220068,96,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-06-20,5.125023273086059,67,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-06-21,3.3334077466731733,61,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-06-22,36.598954844430494,238,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-06-23,14.207683852544765,125,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-06-24,49.62276749547296,251,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-06-25,22.108026888692166,179,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-06-26,5.821989268438282,99,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-06-27,15.474617257101356,154,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-06-28,-4.158112996003252,148,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-06-29,24.113453535684698,186,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-06-30,19.33210252091574,199,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-07-01,3.5144059005601496,129,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-07-02,18.58908954411477,184,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-07-03,1.9611473056842137,151,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-07-04,8.140341547655503,126,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-07-05,5.05013209582705,164,ethusdt,linear,futr_6_open_perc_chg,160,60000,1440,0.1,389.3919597183011
2018-06-12,8.00175943880975,161,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-06-13,36.47200423601738,263,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-06-14,62.55532246888965,295,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-06-15,11.59285732640814,186,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-06-16,8.42006314951768,119,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-06-17,5.594286873579531,78,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-06-18,14.87182810870796,78,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-06-19,6.8958979686156505,111,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-06-20,2.968293027219992,74,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-06-21,3.432771460923912,58,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-06-22,35.13123287167445,233,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-06-23,14.011414683180362,128,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-06-24,39.54159255194594,260,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-06-25,21.50077168667448,209,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-06-26,6.500993483438918,118,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-06-27,15.615926169532731,196,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-06-28,-4.2376030273212155,165,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-06-29,28.60050776356569,180,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-06-30,16.626735435560473,199,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-07-01,1.6259933921912142,146,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-07-02,22.62057373659115,203,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-07-03,3.161560057049862,160,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-07-04,6.614008387258975,128,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-07-05,2.9900266067555084,151,ethusdt,linear,futr_6_open_perc_chg,160,50000,1440,0.1,371.10881785678816
2018-06-12,3.5262425926374172,133,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-06-13,38.63297030702736,249,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-06-14,70.42774802031434,230,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-06-15,9.036388522668892,172,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-06-16,9.831582048764847,125,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-06-17,2.6605444833784793,73,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-06-18,13.213236247826677,71,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-06-19,7.243583595012567,69,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-06-20,5.428144917657947,54,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-06-21,3.952804686952259,59,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-06-22,41.57102998225491,260,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-06-23,13.115919156574657,129,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-06-24,34.657809059748445,257,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-06-25,18.14313491488401,153,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-06-26,2.7427806698432695,84,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-06-27,11.482218996834801,113,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-06-28,-4.526221562409133,126,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-06-29,28.389129889939404,163,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-06-30,13.382965952186307,138,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-07-01,1.1614451287087282,83,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-07-02,18.221712214123052,98,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-07-03,2.6701628821186674,110,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-07-04,8.822565598754613,77,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-07-05,8.349216205259783,130,ethusdt,linear,futr_7_open_perc_chg,160,none,1440,0.1,362.13711451106224
2018-06-12,4.993919633841283,146,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-06-13,40.07126146662421,232,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-06-14,70.02177746246666,257,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-06-15,7.796184966311089,194,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-06-16,10.106817384261356,133,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-06-17,4.793639191101818,93,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-06-18,14.226894020427073,79,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-06-19,5.354784794623757,111,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-06-20,5.162017273495614,66,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-06-21,2.4942143490920907,51,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-06-22,34.09238687941331,246,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-06-23,12.290864530247472,146,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-06-24,49.9337183882242,273,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-06-25,20.477799539263764,187,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-06-26,4.6692755922328315,108,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-06-27,11.128828052494566,163,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-06-28,-6.776953101106569,154,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-06-29,25.30692779618344,182,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-06-30,12.103737141496872,180,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-07-01,1.8931050830288947,131,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-07-02,22.928407011669773,174,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-07-03,1.6275379392114337,144,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-07-04,9.454050803767386,120,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-07-05,6.7095377561762595,178,ethusdt,linear,futr_7_open_perc_chg,160,70000,1440,0.1,370.86073395454855
2018-06-12,2.9458648110041836,157,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-06-13,39.71929333960451,256,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-06-14,70.19956960003653,294,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-06-15,8.300726374969274,216,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-06-16,10.063325117066219,134,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-06-17,4.454421772269962,98,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-06-18,13.825653196100497,83,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-06-19,5.820860351337113,108,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-06-20,4.535738293423945,67,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-06-21,2.887004787507065,64,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-06-22,38.70214647724099,247,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-06-23,12.383037268316562,132,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-06-24,46.87256989081344,247,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-06-25,21.178772199141854,184,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-06-26,4.825437203937139,105,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-06-27,10.94199437508427,164,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-06-28,-6.428795381446036,160,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-06-29,25.016246848568905,198,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-06-30,19.23297888204779,212,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-07-01,2.932464910033298,139,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-07-02,21.919115488061504,196,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-07-03,0.8027425768786816,159,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-07-04,7.543392292581732,140,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-07-05,5.80506952616853,169,ethusdt,linear,futr_7_open_perc_chg,160,60000,1440,0.1,374.4796302007479
2018-06-12,4.8950654784777665,179,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
2018-06-13,37.89839628214182,280,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
2018-06-14,58.92284332364291,311,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
2018-06-15,11.708738031553292,203,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
2018-06-16,6.274071418073519,125,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
2018-06-17,4.921744803111796,85,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
2018-06-18,14.324814293749345,82,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
2018-06-19,8.323332945502155,112,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
2018-06-20,1.865586906539695,73,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
2018-06-21,2.718284977237537,62,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
2018-06-22,33.38916603129341,234,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
2018-06-23,12.429594846804344,130,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
2018-06-24,44.71543165634215,261,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
2018-06-25,18.557642915735425,219,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
2018-06-26,3.7743495533649876,121,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
2018-06-27,14.4438867292641,214,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
2018-06-28,-7.980119161083284,181,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
2018-06-29,27.928520860524586,184,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
2018-06-30,17.04909964563734,216,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
2018-07-01,1.3057338174340867,160,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
2018-07-02,27.165546761043487,231,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
2018-07-03,0.12488343539671548,178,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
2018-07-04,4.680688947856509,138,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
2018-07-05,4.499709102893312,156,ethusdt,linear,futr_7_open_perc_chg,160,50000,1440,0.1,353.93701360253704
